Village,District,State,Year,Total_Net_Area,Total_Production,Fields_Count,Yield_std,Yield_min,Yield_max,NDVI_S1,NDVI_S2,NDVI_S3,NDVI_S4,NIR_S1,NIR_S2,NIR_S3,NIR_S4,RED_S1,RED_S2,RED_S3,RED_S4,VH_S1,VH_S2,VH_S3,VH_S4,VV_S1,VV_S2,VV_S3,VV_S4,Kg_per_Hectare
kajali,pratapgarh,rajasthan,2021.0,0.0598,42.8400024,1.0,46.01483634756405,716.388,716.388,0.232711935236785,0.476455028950876,0.319532389502025,0.19280468494565,0.295448275991506,0.296613162493654,0.369780189786492,0.341907563734229,0.180663541392197,0.104129629121636,0.188653755964217,0.231817532382617,-19.1328282657945,-18.0482196312373,-18.8384173308142,-19.5553152918822,-11.1453537514365,-11.1876021649527,-11.8108800551133,-11.9330677956321,716.388
kajali,pratapgarh,rajasthan,2022.0,0.2001,142.1200344,2.0,14.7622682708315,699.697,720.574,0.261719357258987,0.35634929005692,0.36230613615723,0.320949281295412,0.331874297857922,0.400045663885089,0.397729578671949,0.38866988539817,0.193804662099036,0.187771858128119,0.181521959749363,0.198760922567062,-19.4820399149132,-18.546516586039,-18.1811500849538,-17.6689925717143,-11.6629182202332,-12.1894813939527,-12.0547182207522,-11.2164587589005,710.245049475262
kajali,pratapgarh,rajasthan,2023.0,0.201,122.3899764,2.0,141.249529289481,509.325,709.082,0.310315750968964,0.367199800698907,0.348055353269988,0.263118857448434,0.382347842585241,0.396385826145994,0.404703266895196,0.366889525746199,0.200146935321181,0.178952960402052,0.1928757198335,0.214730870790139,-17.5422110032994,-17.8342650908248,-18.5112257709789,-18.5191769478747,-10.5478167920091,-11.5535990571656,-12.0975933577422,-12.0039283125117,608.905355223881
kajali,pratapgarh,rajasthan,2024.0,0.1991,210.3399049,2.0,1.98484873479073,1055.055,1057.862,0.258851556302425,0.348542343413233,0.299522094806531,0.191893778230705,0.328947667104511,0.407476933776338,0.350821222577649,0.33611843790899,0.193526862592994,0.194558863839596,0.187514295007493,0.228355086399201,-19.3993442047109,-18.430590561464,-18.2393722978235,-19.1431358338519,-11.3990735692274,-11.882086618926,-11.8399773935295,-11.779394989145,1056.45356554495
kalyanpura,pratapgarh,rajasthan,2021.0,0.1163,79.9000375,2.0,17.353107517099,674.609,699.15,0.340903229307266,0.422713097864573,0.225522781988416,0.161994802919045,0.327254143208326,0.29189257846704,0.289961662514666,0.298931664275881,0.158111566750679,0.116631666329353,0.181330450801288,0.215772458911023,-16.8023972508952,-16.552331916385,-18.1584726708153,-18.336031040067,-9.507637370871,-9.35286785831038,-11.672581484783,-11.3333235165465,687.01665950129
kalyanpura,pratapgarh,rajasthan,2022.0,0.3942,248.6300002,4.0,26.4226404985699,600.706,665.1,0.316608017061159,0.287865191369481,0.323335550555508,0.26359942023334,0.338574530267953,0.338374990748315,0.321919611650343,0.324889489657868,0.174808411338817,0.184303505202703,0.1607138960367,0.187512603103133,-17.3897436967788,-17.4433850001097,-17.0109550168364,-16.9213327394552,-10.4447963369232,-11.0557607156442,-10.5112698981618,-10.4990379410638,630.720446981228
kalyanpura,pratapgarh,rajasthan,2023.0,0.6949,391.8899744,7.0,42.0599773849089,495.768,610.306,0.318067255762249,0.31920808163929,0.26226344261065,0.198405176261257,0.353536873577475,0.33774852610191,0.33629859346047,0.308989843086387,0.182142389364179,0.169826845645743,0.194294921818774,0.206089839070762,-16.8106718816933,-17.0174798416394,-16.8949058991247,-16.9348778691893,-10.1047489255981,-10.5625744938583,-10.4005187925871,-10.4558749992401,563.951610879263
kalyanpura,pratapgarh,rajasthan,2024.0,0.4016,410.1198646,4.0,56.3383029060454,950.248,1083.184,0.318693782509003,0.305073096309018,0.254105574932742,0.185751808061691,0.334605940624061,0.353806400868203,0.306484740430331,0.319829514370172,0.171290221122035,0.185779269744609,0.180840761505457,0.219751767312713,-17.6352174644407,-17.4512522101996,-17.1306789923189,-17.4780846936798,-10.3272055569651,-10.771431805744,-10.7823334050169,-10.6522636778009,1021.21480229084
kamaliya,pratapgarh,rajasthan,2021.0,0.1802,132.4299792,3.0,26.4411637603189,706.833,759.291,0.20511655058876,0.616431287213182,0.446097649033907,0.227648007555419,0.279032963933779,0.328186273136319,0.428796111782789,0.346058797567292,0.180392873099334,0.0738544775209369,0.159099454389637,0.215609513212702,-19.8501215137314,-17.7454963644212,-18.6762337103382,-20.0667760771009,-10.6870808320326,-10.9120169473652,-11.9618926320374,-12.0771126910577,734.905544950055
kamaliya,pratapgarh,rajasthan,2022.0,0.3002,181.0500015,3.0,15.5308980530211,589.889,620.138,0.261568651741924,0.48290132806431,0.481515234124817,0.391930788326571,0.324389607259221,0.462907218534366,0.47725903791083,0.425195762511723,0.186137517659858,0.155407421331906,0.161241449811111,0.179940490838737,-19.8963492784037,-18.3117309488283,-18.0574122880294,-18.376410095453,-11.1815096928797,-11.9276869663874,-12.0493206889121,-11.6829383579367,603.097939706862
kamaliya,pratapgarh,rajasthan,2023.0,0.295,201.959975,3.0,21.7032562610621,662.004,705.165,0.317300028875859,0.491829889737622,0.470647298960689,0.309946980866197,0.368914153974501,0.476939841294941,0.486082790514185,0.382852673643233,0.187324600090979,0.155213404363197,0.16953373534162,0.198043509536122,-17.8090532069945,-17.1163883093184,-17.7364888591527,-19.349153421734,-9.96784563355765,-10.787005794487,-11.66582869465,-12.0778149207753,684.610084745763
kamaliya,pratapgarh,rajasthan,2024.0,0.4009,394.3899635,4.0,50.3806560654318,915.868,1031.1,0.323137644451497,0.456784358771349,0.426795647380229,0.233522205893604,0.356128216681336,0.464315529457766,0.413305471201296,0.361964939010816,0.177961183698821,0.168100759479163,0.160833551873651,0.223122367538032,-19.1321261373354,-17.6939739471329,-17.6715219948943,-19.8640758742147,-10.8040403412585,-11.3016104960203,-11.3519121088934,-11.7893658539425,983.76144549763
kanad,pratapgarh,rajasthan,2023.0,0.7879,436.6799448,8.0,47.408758150902,498.031,624.2,0.257144807737081,0.424337603355243,0.395398491823495,0.310133606160429,0.330865143926684,0.41197016711856,0.415078720469874,0.378293761396824,0.19370590147488,0.159088812904582,0.17573600046801,0.197780905825452,-17.0561645465801,-18.0065857128694,-19.3549624956191,-18.379520673829198,-9.87548960781675,-11.4439289215737,-12.728639887611,-11.8960129328626,554.232700596522
kanakpura,pratapgarh,rajasthan,2021.0,0.0578,44.8800238,1.0,46.01483634756405,776.471,776.471,0.182457452908284,0.530584903975767,0.469970388593899,0.331374612230691,0.239925517560349,0.258008854046451,0.414867137736555,0.363639889304484,0.159975647473743,0.0762957225377701,0.145053206457526,0.181756951551717,-19.8130819985689,-18.5782782340854,-18.0311849353002,-18.4809385743668,-10.8392755152594,-11.1390700958332,-12.4442586387983,-12.3358994335869,776.471
kanakpura,pratapgarh,rajasthan,2022.0,0.4027,257.2100675,4.0,58.8800650588408,577.585,710.707,0.247868718293255,0.495320958041465,0.48441666475151,0.467413379409811,0.283975835311015,0.444102211872468,0.429935004627265,0.42548244789177,0.167199832629904,0.144705464890601,0.143165172555557,0.14975277288126,-19.7002430925501,-18.5337179862957,-18.2165884402612,-17.8047735043648,-10.9541579030848,-12.5817794678504,-12.5584805865586,-11.9834446991145,638.71385026074
kanakpura,pratapgarh,rajasthan,2023.0,0.4019,217.7700157,4.0,35.7831301081017,509.79,591.426,0.393555722739423,0.461619093602933,0.502497236045351,0.427813806615241,0.396723715873091,0.425803964496098,0.472099207406459,0.407001387071923,0.165565872515198,0.151129317233671,0.152698190604327,0.160305331189449,-16.7982508509772,-16.9732734838066,-18.4561470918473,-17.6612812768623,-10.0206562069197,-11.3210009738827,-13.0254358566641,-12.061803996172,541.851245832297
kanora-a,pratapgarh,rajasthan,2021.0,0.4186,359.8699873,7.0,61.8136831573414,738.35,925.291,0.239389332855096,0.621377694644448,0.414034138119008,0.234862961475188,0.291477486082641,0.33401224737602,0.39901482754378,0.347282040661221,0.171039833569495,0.074107295560695,0.161258962072511,0.213775185036851,-19.2854993236408,-17.6386722021519,-17.7880639513655,-19.6264194457232,-11.0437934125088,-11.21170545263,-11.5475779201657,-12.2808812997349,859.698966316293
kanora-a,pratapgarh,rajasthan,2022.0,0.9932,664.1199134,10.0,34.5274956824267,607.615,706.174,0.284933071552071,0.472320866209987,0.486769412271974,0.420013080858288,0.327313752255763,0.439041151332396,0.454722232992145,0.427107474857493,0.176129258586391,0.151536681006744,0.150413047091443,0.169433492471798,-19.0990007684975,-17.9748037610589,-17.6437972482719,-17.1613510820127,-10.887931652658,-12.0490943444231,-12.2063402351838,-11.1940587253941,668.66684796617
kanora-a,pratapgarh,rajasthan,2023.0,1.508,1008.4201879,15.0,36.0961240647142,587.379,715.015,0.398338673068426,0.458973258219361,0.475166654033853,0.368138907317181,0.42103779141353,0.437309213942153,0.462590189795652,0.397154558427898,0.174025566554955,0.15670101279909,0.159501433595952,0.180240880751773,-16.6668367617228,-16.9595240560781,-17.9627180501783,-17.9900821369666,-9.91668640838217,-11.227970592448,-12.4010349826288,-11.9841721952382,668.713652453581
kanora-a,pratapgarh,rajasthan,2024.0,1.0891,1069.0795503,11.0,117.507922310641,834.722,1142.0,0.319817807527085,0.492937830183096,0.346837793835296,0.204683148886994,0.344396004322381,0.465688169521536,0.360284471480445,0.336997864742684,0.172792726667514,0.152428556646498,0.171586019388278,0.221618534633256,-19.194781228223,-17.922120651189,-17.8371174590526,-19.9248937470911,-10.8720550573908,-11.8079154198023,-11.8404403147275,-12.0743122997736,981.617436690846
kanora-b,pratapgarh,rajasthan,2022.0,0.4843,328.8100089,5.0,54.3686085963215,588.912,717.8,0.284933071552071,0.472320866209987,0.486769412271974,0.420013080858288,0.327313752255763,0.439041151332396,0.454722232992145,0.427107474857493,0.176129258586391,0.151536681006744,0.150413047091443,0.169433492471798,-19.0990007684975,-17.9748037610589,-17.6437972482719,-17.1613510820127,-10.887931652658,-12.0490943444231,-12.2063402351838,-11.1940587253941,678.938692752426
kanora-b,pratapgarh,rajasthan,2023.0,1.2047,783.6900419,12.0,53.3255017879046,555.795,732.596,0.398338673068426,0.458973258219361,0.475166654033853,0.368138907317181,0.42103779141353,0.437309213942153,0.462590189795652,0.397154558427898,0.174025566554955,0.15670101279909,0.159501433595952,0.180240880751773,-16.6668367617228,-16.9595240560781,-17.9627180501783,-17.9900821369666,-9.91668640838217,-11.227970592448,-12.4010349826288,-11.9841721952382,650.527136963559
kanora-b,pratapgarh,rajasthan,2024.0,0.6008,605.7995674,6.0,51.7024821918638,944.19,1097.918,0.319817807527085,0.492937830183096,0.346837793835296,0.204683148886994,0.344396004322381,0.465688169521536,0.360284471480445,0.336997864742684,0.172792726667514,0.152428556646498,0.171586019388278,0.221618534633256,-19.194781228223,-17.922120651189,-17.8371174590526,-19.9248937470911,-10.8720550573908,-11.8079154198023,-11.8404403147275,-12.0743122997736,1008.32151697736
karanpurakalan,pratapgarh,rajasthan,2021.0,0.0592,35.279944,1.0,46.01483634756405,595.945,595.945,0.370207420995993,0.437215882978362,0.244382692173349,0.190819124772904,0.331737086473559,0.268929086992365,0.287149749419818,0.302150830136289,0.151824438968306,0.105953534035992,0.172429127279473,0.204788825835444,-15.8331350169618,-15.9277780899858,-16.5355165066504,-16.3494461116267,-8.8869009276085,-8.91627951322281,-10.1286614449805,-9.78174676037225,595.945
karanpurakalan,pratapgarh,rajasthan,2022.0,0.1927,130.1999487,2.0,5.61513494940236,671.763,679.704,0.344340884328638,0.294898818974594,0.291021869942488,0.241854986485794,0.349210938125468,0.331586676304047,0.29919987289466,0.308581668151246,0.170295484747226,0.1802430831056,0.161481442339909,0.187075872325438,-16.3731087051296,-16.3162883598329,-16.1542397719649,-16.208736029238,-9.48684130968227,-9.89986679014416,-9.54532531229666,-9.83089993768482,675.661384016606
karanpurakalan,pratapgarh,rajasthan,2023.0,0.469,254.8798142,5.0,77.5898375968142,433.251,618.799,0.338245215644641,0.326224609556287,0.260984488157115,0.185272065804143,0.35162917755885,0.327473525802553,0.328573393158206,0.302733914435786,0.174152843088549,0.164047136967452,0.191768291740568,0.207527015153259,-16.1113301319714,-16.0958569364052,-15.9299584981983,-15.8361460012578,-9.27574353587026,-9.27873821531222,-9.58620343975898,-9.61808517885772,543.453761620469
karju,pratapgarh,rajasthan,2021.0,0.2372,194.1499132,4.0,152.781755630922,653.833,1008.221,0.294391516396053,0.595644848593447,0.342837066717297,0.201255068389245,0.329450872392347,0.329443938005696,0.361347647902576,0.341464785805548,0.173435417996759,0.0786823705123088,0.172823670072621,0.225724342235191,-17.7588167470222,-16.9498202590679,-19.1263338521723,-20.174622227917,-10.0321221304767,-10.4185905131647,-12.1421835323551,-12.2744706301831,818.507222596965
karundaa,pratapgarh,rajasthan,2021.0,0.4009,285.7998162,7.0,79.1198829498628,612.457,810.05,0.218968159240644,0.481011367806467,0.310795920787339,0.205650885578275,0.277669906133833,0.268320311464767,0.338635448341048,0.327228161879328,0.173085022368117,0.0909873071654302,0.174122836238162,0.214931006264583,-18.5147475244054,-17.5551838060696,-18.7586104366671,-19.1755909445495,-10.2907333363497,-10.3350658280871,-11.9967600701949,-11.8092469165511,712.895525567473
karundaa,pratapgarh,rajasthan,2022.0,1.1063,686.5095243,11.0,22.7560311478078,597.87,660.433,0.245179068734351,0.391786319518814,0.399032957588108,0.363222956122973,0.312385543294586,0.391127660077668,0.381238440872908,0.388641997754884,0.186499125839732,0.167946237092346,0.158393125602153,0.178601749870044,-18.9501866850482,-18.0993210564058,-17.7928063864139,-17.6340815526016,-10.8325921685212,-11.8117189033455,-11.716893714357,-11.4416851660445,620.54553403236
karundaa,pratapgarh,rajasthan,2023.0,1.9112,1187.1493051,19.0,45.6861737646885,552.743,719.038,0.286242644511363,0.406688502371123,0.415204201159188,0.316285733496757,0.337000361727925,0.395782928975266,0.419077582238563,0.361327491376683,0.184498614726445,0.161084389983711,0.169206999568804,0.185733489374469,-17.571872415312,-17.3600195317899,-17.7007886805895,-17.801771943555,-9.99716945303778,-10.8798393221154,-11.7140710688795,-11.5147910436385,621.153885046044
karundaa,pratapgarh,rajasthan,2024.0,0.4999,482.8998071,5.0,39.8136239872735,922.772,1025.515,0.215933279896726,0.347746670152517,0.381481742391479,0.283021535547258,0.294683006375403,0.385263024327338,0.379452979257844,0.362894380096921,0.187686350738582,0.184979990629147,0.165728466450764,0.201654867403925,-19.0502353517705,-18.2484574990748,-17.6405495372715,-17.5815996599788,-10.5446748951497,-11.4505449865724,-11.7035421788881,-11.0391272814112,965.992812762553
karundab,pratapgarh,rajasthan,2021.0,0.1709,121.2198765,3.0,119.737577962532,589.833,827.868,0.218968159240644,0.481011367806467,0.310795920787339,0.205650885578275,0.277669906133833,0.268320311464767,0.338635448341048,0.327228161879328,0.173085022368117,0.0909873071654302,0.174122836238162,0.214931006264583,-18.5147475244054,-17.5551838060696,-18.7586104366671,-19.1755909445495,-10.2907333363497,-10.3350658280871,-11.9967600701949,-11.8092469165511,709.302963721474
karundab,pratapgarh,rajasthan,2022.0,0.7896,504.4397691,8.0,27.1897237622573,607.107,677.835,0.245179068734351,0.391786319518814,0.399032957588108,0.363222956122973,0.312385543294586,0.391127660077668,0.381238440872908,0.388641997754884,0.186499125839732,0.167946237092346,0.158393125602153,0.178601749870044,-18.9501866850482,-18.0993210564058,-17.7928063864139,-17.6340815526016,-10.8325921685212,-11.8117189033455,-11.716893714357,-11.4416851660445,638.854824088146
karundab,pratapgarh,rajasthan,2023.0,1.0082,653.6494259,10.0,55.7210873962652,572.5,733.301,0.286242644511363,0.406688502371123,0.415204201159188,0.316285733496757,0.337000361727925,0.395782928975266,0.419077582238563,0.361327491376683,0.184498614726445,0.161084389983711,0.169206999568804,0.185733489374469,-17.571872415312,-17.3600195317899,-17.7007886805895,-17.801771943555,-9.99716945303778,-10.8798393221154,-11.7140710688795,-11.5147910436385,648.333094524896
karundab,pratapgarh,rajasthan,2024.0,0.5926,632.8495942,6.0,190.516787668349,780.463,1362.208,0.215933279896726,0.347746670152517,0.381481742391479,0.283021535547258,0.294683006375403,0.385263024327338,0.379452979257844,0.362894380096921,0.187686350738582,0.184979990629147,0.165728466450764,0.201654867403925,-19.0502353517705,-18.2484574990748,-17.6405495372715,-17.5815996599788,-10.5446748951497,-11.4505449865724,-11.7035421788881,-11.0391272814112,1067.92034120823
karundac,pratapgarh,rajasthan,2021.0,0.2916,216.2498226,5.0,152.331741245218,479.74,842.542,0.218968159240644,0.481011367806467,0.310795920787339,0.205650885578275,0.277669906133833,0.268320311464767,0.338635448341048,0.327228161879328,0.173085022368117,0.0909873071654302,0.174122836238162,0.214931006264583,-18.5147475244054,-17.5551838060696,-18.7586104366671,-19.1755909445495,-10.2907333363497,-10.3350658280871,-11.9967600701949,-11.8092469165511,741.597471193416
karundac,pratapgarh,rajasthan,2022.0,0.6982,425.4596463,7.0,25.2924231568044,560.262,641.036,0.245179068734351,0.391786319518814,0.399032957588108,0.363222956122973,0.312385543294586,0.391127660077668,0.381238440872908,0.388641997754884,0.186499125839732,0.167946237092346,0.158393125602153,0.178601749870044,-18.9501866850482,-18.0993210564058,-17.7928063864139,-17.6340815526016,-10.8325921685212,-11.8117189033455,-11.716893714357,-11.4416851660445,609.366436980808
